MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.27524977922439575,-4.65200138092041,-4.645120143890381,-0.1222420185804367
0.29060259461402893,-4.542990684509277,-4.5357255935668945,-0.15964797139167786
0.2848963439464569,-4.509174346923828,-4.502051830291748,-0.16004690527915955
0.2681109309196472,-4.536445617675781,-4.52974271774292,-0.15987536311149597
0.27599042654037476,-4.577946662902832,-4.571046829223633,-0.18510375916957855
0.26395338773727417,-4.599203586578369,-4.592604637145996,-0.1538684368133545
0.26554980874061584,-4.696895599365234,-4.6902570724487305,-0.17855069041252136
0.29689183831214905,-4.547533988952637,-4.540111541748047,-0.1662055253982544
0.285753071308136,-4.731511116027832,-4.724367141723633,-0.15997275710105896
0.2612498104572296,-4.577443599700928,-4.5709123611450195,-0.16012009978294373
0.27858519554138184,-4.565430164337158,-4.558465480804443,-0.16653865575790405
0.2718523144721985,-4.571483612060547,-4.564687252044678,-0.14749214053153992
0.2658073902130127,-4.526654243469238,-4.5200090408325195,-0.16019116342067719
0.2616313099861145,-4.462536811828613,-4.455996036529541,-0.17270204424858093
0.2775536775588989,-4.421276569366455,-4.414337635040283,-0.12808243930339813
0.2737809121608734,-4.4871625900268555,-4.480318069458008,-0.13474036753177643
0.27075397968292236,-4.52800989151001,-4.521241188049316,-0.153560608625412
0.2844015657901764,-4.673223495483398,-4.666113376617432,-0.16620169579982758
0.28321218490600586,-4.712065696716309,-4.704985618591309,-0.1787126064300537
0.26864004135131836,-4.652727127075195,-4.6460113525390625,-0.15386974811553955
0.27257657051086426,-4.573322296142578,-4.566507816314697,-0.1410597264766693
0.2725537419319153,-4.603095054626465,-4.596281051635742,-0.15340587496757507
0.2657236158847809,-4.552914142608643,-4.546270847320557,-0.1409670114517212
0.2878704369068146,-4.561185836791992,-4.553988933563232,-0.15378350019454956
0.2854808568954468,-4.423524856567383,-4.416388034820557,-0.14739567041397095
0.2585664391517639,-4.472724914550781,-4.46626091003418,-0.14082346856594086
0.2783239781856537,-4.480887413024902,-4.473929405212402,-0.17895713448524475
0.28431740403175354,-4.621631622314453,-4.614523887634277,-0.16608163714408875
0.29749444127082825,-4.5552144050598145,-4.54777717590332,-0.17228305339813232
0.27195993065834045,-4.585877418518066,-4.579078197479248,-0.16621491312980652
0.2552867531776428,-4.6020827293396,-4.595700740814209,-0.13448531925678253
0.26678332686424255,-4.6434125900268555,-4.636743068695068,-0.17885497212409973
0.26085859537124634,-4.610952377319336,-4.604430675506592,-0.1723751723766327
0.2677738666534424,-4.724355697631836,-4.717661380767822,-0.17237527668476105
0.27834242582321167,-4.503060340881348,-4.4961018562316895,-0.15388177335262299
0.2701719403266907,-4.515266418457031,-4.508512020111084,-0.15340664982795715
0.27823811769485474,-4.50557804107666,-4.498621940612793,-0.15979954600334167
0.2815137505531311,-4.448344707489014,-4.441307067871094,-0.18515412509441376
0.26911091804504395,-4.417031288146973,-4.410303592681885,-0.17895154654979706
0.2549392580986023,-4.61424446105957,-4.607871055603027,-0.1345774084329605
0.2811111807823181,-4.511650085449219,-4.504622459411621,-0.16628339886665344
0.259382963180542,-4.626450061798096,-4.619965553283691,-0.12223202735185623
0.26851457357406616,-4.586058616638184,-4.579345703125,-0.160121351480484
0.24926289916038513,-4.624212265014648,-4.617980480194092,-0.17879116535186768
0.2679094672203064,-4.540065765380859,-4.533368110656738,-0.17262090742588043
0.25478047132492065,-4.558468341827393,-4.552098751068115,-0.17229396104812622
0.2750333547592163,-4.4189300537109375,-4.412054061889648,-0.15971405804157257
0.2725127935409546,-4.396927356719971,-4.3901143074035645,-0.1788768172264099
0.2630193829536438,-4.390599250793457,-4.384023666381836,-0.15993793308734894
0.25652775168418884,-4.506886005401611,-4.5004730224609375,-0.14105673134326935
0.2521757185459137,-4.520228862762451,-4.513924598693848,-0.17253592610359192
0.2825995981693268,-4.542376518249512,-4.535311698913574,-0.15987296402454376
0.25435513257980347,-4.6714372634887695,-4.665078163146973,-0.15363788604736328
0.25715968012809753,-4.6991071701049805,-4.692677974700928,-0.1472962647676468
0.26126042008399963,-4.678948879241943,-4.672417163848877,-0.15362897515296936
0.24512432515621185,-4.761135578155518,-4.755007266998291,-0.18510323762893677
0.256583034992218,-4.671969413757324,-4.665555000305176,-0.14132143557071686
0.25373637676239014,-4.607300281524658,-4.600956916809082,-0.1661190539598465
0.25749078392982483,-4.510044574737549,-4.503607273101807,-0.17262446880340576
