MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.5056405663490295,-6.155580997467041,-6.155075550079346,-0.14592179656028748
0.49264803528785706,-6.17917537689209,-6.178682804107666,-0.14584705233573914
0.49309268593788147,-6.148975372314453,-6.148482322692871,-0.138259619474411
0.49210599064826965,-6.198934555053711,-6.198442459106445,-0.15087130665779114
0.47862735390663147,-6.193725109100342,-6.193246364593506,-0.1497269570827484
0.4836771786212921,-6.135867118835449,-6.135383605957031,-0.1595226228237152
0.4723307490348816,-6.180431365966797,-6.179958820343018,-0.14055074751377106
0.46750524640083313,-6.052645683288574,-6.052178382873535,-0.14975140988826752
0.4648037850856781,-6.125576019287109,-6.125111103057861,-0.14433801174163818
0.46203455328941345,-6.081117153167725,-6.080655097961426,-0.15316171944141388
0.4524947702884674,-6.099699020385742,-6.099246501922607,-0.14109615981578827
0.4493766129016876,-6.100729465484619,-6.100280284881592,-0.13621719181537628
0.44452038407325745,-6.230366230010986,-6.229921817779541,-0.1436833143234253
0.4466012418270111,-6.272830009460449,-6.272383213043213,-0.14912304282188416
0.44637003540992737,-6.156373977661133,-6.155927658081055,-0.15334874391555786
0.43917301297187805,-6.055964469909668,-6.055525302886963,-0.13760028779506683
0.42501404881477356,-6.169307708740234,-6.168882846832275,-0.1371670812368393
0.4366045594215393,-6.080466270446777,-6.080029487609863,-0.1525876671075821
0.4220549166202545,-6.1274733543396,-6.12705135345459,-0.14170119166374207
0.4100026786327362,-6.155224800109863,-6.154814720153809,-0.1455373764038086
0.41527828574180603,-6.156763553619385,-6.15634822845459,-0.1551605463027954
0.41400817036628723,-6.24870491027832,-6.248291015625,-0.1477406620979309
0.4000415802001953,-6.18994140625,-6.189541339874268,-0.143710657954216
0.4326586425304413,-6.182674407958984,-6.182241916656494,-0.13658851385116577
0.39522281289100647,-6.174264430999756,-6.1738691329956055,-0.153267502784729
0.40759387612342834,-6.104361534118652,-6.103953838348389,-0.14183944463729858
0.40102419257164,-6.065357208251953,-6.064956188201904,-0.15609298646450043
0.40356987714767456,-6.087227821350098,-6.086824417114258,-0.14859314262866974
0.3950745463371277,-6.162996292114258,-6.162600994110107,-0.13809749484062195
0.4005271792411804,-6.1477203369140625,-6.147319793701172,-0.13986346125602722
0.3973097503185272,-6.121044635772705,-6.120647430419922,-0.14946413040161133
