MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.2722402513027191,-5.864473342895508,-5.728353023529053,-0.1608160436153412
0.2814313769340515,-5.914825439453125,-5.774109840393066,-0.1608160436153412
0.2728669345378876,-5.9781951904296875,-5.841761589050293,-0.15969398617744446
0.2680791914463043,-5.96143913269043,-5.827399730682373,-0.15969398617744446
0.2677249312400818,-5.8512163162231445,-5.717353820800781,-0.16193808615207672
0.27901601791381836,-5.695409774780273,-5.555901527404785,-0.15969398617744446
0.265902578830719,-5.530484199523926,-5.397532939910889,-0.15857192873954773
0.27447399497032166,-5.214811325073242,-5.077574253082275,-0.15801091492176056
0.272569477558136,-5.0652995109558105,-4.929014682769775,-0.15969398617744446
0.26775333285331726,-4.8461761474609375,-4.712299346923828,-0.1591329574584961
0.27314916253089905,-4.852027893066406,-4.715453147888184,-0.16025501489639282
0.25206267833709717,-4.884510040283203,-4.75847864151001,-0.16306014358997345
0.2600752115249634,-4.881837844848633,-4.751800060272217,-0.1608160436153412
0.259349524974823,-4.923509120941162,-4.793834209442139,-0.16137707233428955
0.2772473394870758,-4.995108127593994,-4.856484413146973,-0.16306015849113464
0.25943639874458313,-5.03939962387085,-4.90968132019043,-0.15969398617744446
0.2720327377319336,-5.118539333343506,-4.982522964477539,-0.16137707233428955
0.2584613859653473,-5.176225662231445,-5.046995162963867,-0.16137707233428955
0.258061945438385,-5.159340858459473,-5.030309677124023,-0.15969398617744446
0.2554258704185486,-4.991781234741211,-4.864068508148193,-0.16137707233428955
0.2604781687259674,-4.871065616607666,-4.740826606750488,-0.16025501489639282
0.24738359451293945,-4.740745544433594,-4.617053985595703,-0.16193810105323792
0.2603853642940521,-4.778400421142578,-4.648207664489746,-0.1591329574584961
0.2617216408252716,-4.7926435470581055,-4.661782741546631,-0.16193810105323792
0.2524063289165497,-4.954343795776367,-4.828140735626221,-0.1591329574584961
0.2468443065881729,-5.006386756896973,-4.882964611053467,-0.15969398617744446
0.24081532657146454,-5.022519111633301,-4.902111530303955,-0.16193808615207672
0.2570904791355133,-4.939824104309082,-4.811278820037842,-0.1591329574584961
0.24039526283740997,-5.098401069641113,-4.978203296661377,-0.16306014358997345
0.2422662228345871,-5.05702543258667,-4.935892105102539,-0.1574498862028122
0.2333013415336609,-5.0536088943481445,-4.936958312988281,-0.1608160436153412
0.26587429642677307,-4.968173980712891,-4.8352370262146,-0.15857192873954773
0.24635832011699677,-4.969667434692383,-4.8464884757995605,-0.16249911487102509
0.25815489888191223,-4.945720195770264,-4.816642761230469,-0.16137707233428955
0.23814596235752106,-4.937139511108398,-4.818066596984863,-0.1608160436153412
0.25062692165374756,-5.007859706878662,-4.882546424865723,-0.1591329574584961
0.2369406819343567,-5.0956315994262695,-4.977161407470703,-0.16249911487102509
0.2384902983903885,-5.199502468109131,-5.080257415771484,-0.16025501489639282
0.24708163738250732,-5.380430698394775,-5.256889820098877,-0.15801091492176056
0.23870928585529327,-5.532647132873535,-5.413292407989502,-0.1608160436153412
0.23287540674209595,-5.561947822570801,-5.445509910583496,-0.16137707233428955
0.2517314553260803,-5.520443439483643,-5.394577503204346,-0.15969398617744446
0.2587610185146332,-5.5353899002075195,-5.406009197235107,-0.16137707233428955
0.22660750150680542,-5.3674774169921875,-5.254173755645752,-0.16137707233428955
0.22582465410232544,-4.229418754577637,-4.116506576538086,-0.16137707233428955
0.2561655044555664,-4.818670272827148,-4.690587520599365,-0.16137707233428955
0.23817582428455353,-4.768492698669434,-4.649405002593994,-0.1574499011039734
0.24721966683864594,-5.000794410705566,-4.8771843910217285,-0.1608160436153412
0.23815278708934784,-5.382379531860352,-5.263303279876709,-0.16025501489639282
0.2439800649881363,-5.14792537689209,-5.025935173034668,-0.16249912977218628
0.25375792384147644,-4.931666374206543,-4.804787635803223,-0.16137707233428955
0.24345268309116364,-4.704774856567383,-4.583048343658447,-0.15969398617744446
0.2516671419143677,-4.751240253448486,-4.625406742095947,-0.16249911487102509
0.24614068865776062,-4.861496925354004,-4.738426685333252,-0.15857194364070892
0.24079351127147675,-5.050550937652588,-4.930154323577881,-0.1574499011039734
0.23857451975345612,-5.105885028839111,-4.986597537994385,-0.1591329574584961
0.23992258310317993,-5.284685134887695,-5.164723873138428,-0.15969398617744446
0.2447594702243805,-5.429954528808594,-5.30757474899292,-0.16025501489639282
